,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
1,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
2,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
3,Ryt8aBKe5yU,4541,9,0,1,2012-10-02T23:36:49.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 2,Brand X Music
4,gKhqilf32Sk,16214,71,1,3,2012-10-02T23:36:50.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 3,Brand X Music
5,a0Dl-UQYeRw,509517,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
6,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
7,0W3NMH0Srho,3949,10,0,4,2012-10-11T14:14:09.000Z,Harry Potter für Kinect - Launch Trailer,Warner Bros. DE
8,Mr3c_truVMw,3687,31,17,7,2012-10-14T21:55:46.000Z,Harry Potter für Kinect | Offizieller Launch Trailer [DE] (2012) | HD,XboxViewTV
9,bZezS6XM1t4,17870,54,15,6,2012-11-02T02:27:34.000Z,Harry Potter and the Sorcerer&#39;s Stone Book Trailer,MorgansLife1999
10,7tM_TDN3ePk,395,4,0,0,2012-11-02T16:55:45.000Z,Harry Potter and the Deathly Hallows: Official Trailer # 1 [HD][Viki Trailers],VikiTrailers
11,qlzYrBC-6CE,3727333,24937,486,,2012-11-19T21:16:24.000Z,Making of &quot;Deathly Hallows -  Part 2&quot;: Neville&#39;s Stand,allpotter323
12,B8QMNM8uE2A,3861,9,2,0,2012-12-23T20:23:02.000Z,&quot;Harry Potter and the Chamber of Secrets&quot; Trailer,NetflixOficial
13,tQbCLIDm4Hk,21906,432,11,45,2013-01-06T14:49:25.000Z,Harry Potter || Series Trailer [Tribute] (Fan Made),TheRedSoxFan18
14,YVk0aWlF9Ec,57240,332,11,24,2013-01-09T16:10:09.000Z,Harry Potter and the Goblet of Fire - Trailer (HD),DutchHPfan1992
15,fkq4nzrrOXs,4371,12,1,2,2013-02-12T15:33:12.000Z,Harry Potter and the Philosophers Stone Trailer HD,CONOCEHP
16,aLyqoLRy608,3144,11,1,0,2013-02-12T17:38:27.000Z,Harry Potter and the Chamber of Secrets Trailer English HD,CONOCEHP
17,EmXeghV0mN0,249574,282,7,20,2013-02-15T04:21:32.000Z,Harry Potter and the Goblet of Fire Trailer English HD,CONOCEHP
18,zkjDFsdvQ6c,6014,114,1,8,2013-02-28T21:30:05.000Z,Harry Potter and the Deathly Hallows Part 2 Teaser Trailer [Fan Made] HD,Jackardy
19,2pc-0PRcSR4,658986,4011,308,698,2013-03-18T16:00:25.000Z,Pottermore Official Trailer (Harry Potter Game),GameNews
20,Hp-ydBT7dJs,200173,1086,25,106,2013-03-22T12:10:59.000Z,Harry Potter and the Deathly Hallows Trailers,Alex Todd
