,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
24,bg6UDi4jqjM,274067,293,21,,2011-12-02T19:29:46.000Z,Harry Potter and the Goblet of Fire - Trailer,YouTube Movies
25,TipZCAg24og,571394,823,47,,2011-12-05T11:50:26.000Z,Harry Potter and the Philosopher&#39;s Stone - Trailer,YouTube Movies
26,SFbsVvB3xDQ,905628,230,28,,2011-12-07T13:25:20.000Z,Harry Potter and the Philosopher&#39;s Stone (Extended Version) - Trailer,YouTube Movies
27,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
28,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
29,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
30,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
31,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
32,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
33,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
34,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
35,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
36,sHSRulQXYJA,19563,,,14,2012-06-07T03:35:44.000Z,Harry Potter 9 Movie Trailer,RedVampire120652
37,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
38,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
39,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
40,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
41,d5k5pVjcRYM,1096,7,1,1,2012-07-16T14:24:05.000Z,PS3 - Lego Harry Potter (Trailer VF),PlayStation3
42,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
43,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
44,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
45,wb9bFUm_yOw,23628,91,4,0,2012-08-21T18:22:44.000Z,Harry Potter a Ohnivý pohár (Trailer),Bengoro Beng
46,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
47,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
48,XO9rqIgzDL0,222351,1153,23,42,2012-09-04T12:12:53.000Z,Harry Potter et la Coupe de Feu - Bande Annonce Officielle (VF) - Daniel Radcliffe / Emma Watson,Warner Bros. France
49,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
