,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,-bhY3qrpmhM,10580,41,3,12,2011-04-11T16:33:56.000Z,Josephine Angelini: Meet the next J.K. Rowling,WatchTheDaily
1,MvX4UblB0q0,2188,23,1,0,2011-05-11T15:40:16.000Z,Harry Potter Book Trailer,Scholastic
2,50N2eB0JI80,3830201,18096,1229,1778,2011-05-27T02:01:15.000Z,Harry Potter and the Sorcerer&#39;s Stone (1/5) Movie CLIP - Harry&#39;s Birthday (2001) HD,Movieclips
3,hw6GwhfNl7U,2505688,13789,387,929,2011-05-27T03:39:32.000Z,Harry Potter and the Order of the Phoenix (5/5) Movie CLIP - Harry&#39;s Inner Battle (2007) HD,Movieclips
4,V-GgWCBVhrg,1335591,14439,128,911,2011-05-27T18:21:18.000Z,Harry Potter and the Half-Blood Prince #3 Movie CLIP - But I Am the Chosen One (2009) HD,Movieclips
5,HsfGv91vAPI,34757,193,9,197,2011-06-16T22:00:25.000Z,J.K. Rowling Launches New &#39;Harry Potter&#39; Website,ClevverTV
6,p06n5hx9H0s,33853,48,0,0,2011-06-17T17:30:53.000Z,J.K. Rowling&#39;s Mystery Project; Harry Potter Author Launches Website for &quot;Pottermore&quot;,Slate
7,uySHEBterB8,15856,49,35,82,2011-06-21T20:05:26.000Z,Daniel Radcliffe Not Involved With J.K. Rowling&#39;s Pottermore,Fandom Entertainment
8,sEu6fNbjbO4,16941,132,4,42,2011-06-23T11:18:52.000Z,Pottermore &#39;Announcement&#39; Trailer,GameZone
9,r8UaAK3WkrY,36904,237,8,147,2011-06-23T12:29:06.000Z,JK Rowling unveils Pottermore website,The Telegraph
10,n-cJ0Uk9vV8,15038,73,17,,2011-06-23T15:36:08.000Z,More on Potter From JK Rowling,Associated Press
11,_NS6fNQMpns,33757,265,7,51,2011-06-23T16:42:00.000Z,Pottermore launched: JK Rowling on new Harry Potter material,The Telegraph
12,e43TLN9npKc,3199,61,7,23,2011-06-23T22:27:49.000Z,J.K. Rowling Reveals &quot;Harry Potter&quot; Website Pottermore Concept,Fandom Entertainment
13,CbWflbb3et0,10116,74,9,92,2011-06-23T22:31:16.000Z,J.K. Rowling Reveals Details About &#39;Harry Potter&#39; Website &#39;Pottermore&#39;,ClevverTV
14,j_ZVZReu6vU,113909,1562,667,462,2011-06-24T20:25:40.000Z,J.K. Rowling Announces Pottermore (Parody),MediocreFilms
15,ZZxr0snTp0k,1854,8,0,6,2011-06-27T16:32:33.000Z,Using a screen reader with the J K Rowling Harry Potter website,AbilityNet
16,YlSA_P5sj5A,16362,57,1,26,2011-07-06T22:14:30.000Z,No more Potter books from J.K. Rowling say film producers,Digital Spy
17,Uh0809-l8qs,35752,250,7,46,2011-07-07T21:58:03.000Z,JK Rowling interview at the last ever Harry Potter premiere,Absolute Radio
