,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
24,bg6UDi4jqjM,274067,293,21,,2011-12-02T19:29:46.000Z,Harry Potter and the Goblet of Fire - Trailer,YouTube Movies
25,TipZCAg24og,571394,823,47,,2011-12-05T11:50:26.000Z,Harry Potter and the Philosopher&#39;s Stone - Trailer,YouTube Movies
26,SFbsVvB3xDQ,905628,230,28,,2011-12-07T13:25:20.000Z,Harry Potter and the Philosopher&#39;s Stone (Extended Version) - Trailer,YouTube Movies
27,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
28,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
29,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
30,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
31,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
32,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
33,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
34,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
35,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
36,sHSRulQXYJA,19563,,,14,2012-06-07T03:35:44.000Z,Harry Potter 9 Movie Trailer,RedVampire120652
37,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
38,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
39,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
40,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
41,d5k5pVjcRYM,1096,7,1,1,2012-07-16T14:24:05.000Z,PS3 - Lego Harry Potter (Trailer VF),PlayStation3
42,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
43,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
44,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
45,wb9bFUm_yOw,23628,91,4,0,2012-08-21T18:22:44.000Z,Harry Potter a Ohnivý pohár (Trailer),Bengoro Beng
46,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
47,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
48,XO9rqIgzDL0,222351,1153,23,42,2012-09-04T12:12:53.000Z,Harry Potter et la Coupe de Feu - Bande Annonce Officielle (VF) - Daniel Radcliffe / Emma Watson,Warner Bros. France
49,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
0,Di4XL8JpZJ8,13754,64,4,2,2011-10-07T03:25:33.000Z,LEGO Harry Potter: Years 5-7 Trailer,WB Games Australia & New Zealand
1,3Dand6Usj2I,40513,125,6,37,2011-10-07T14:30:17.000Z,LEGO Harry Potter: Years 5-7 Announcement Trailer,GameSpot
2,dOg-Mf3u5Ww,65036,,,,2011-10-13T14:24:11.000Z,Official Trailer 2012 | Warner Bros. Studio Tour London - The Making of Harry Potter,Warner Bros. Studio Tour London
3,p2ZkRXYABuc,40756,51,57,32,2011-10-17T10:32:55.000Z,Harry Potter en de Steen der Wijzen - Trailer,Nienke C
4,ttw61f2zipE,33631,275,14,12,2011-10-18T16:24:14.000Z,Harry Potter [CZ] - bonusový trailer,Vertical Entertainment CZ - Milujeme filmy
5,dtUWs4_-_gw,6029,29,2,4,2011-10-24T15:30:08.000Z,Lion King - [Harry Potter Trailer - Part 1],QueenDisney
6,BbOMlrnxMHQ,92442,158,7,14,2011-10-24T19:26:16.000Z,Harry Potter and the Deathly Hallows | Ultra Violet Digital Copy | Warner Bros. Entertainment,Warner Bros. Entertainment
7,ICIJk8DgQ_g,774449,1720,130,42,2011-10-26T22:44:48.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
8,4e6mv9DhAGo,326717,,,,2011-10-27T16:52:58.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
9,Ue-yhbbU12o,1801361,9464,159,1143,2011-11-03T15:33:02.000Z,Harry Potter and the Deathly Hallows - Part 2 (Opening Scene - HD),TheMagicOfHogwarts
10,uCe_1ZfOdTE,11490,39,6,5,2011-11-04T23:40:31.000Z,Harry Potter and the Deathly Hallows Part 2 | Blu-ray Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment
11,5OtfZJvXOgI,17273,194,3,25,2011-11-06T11:53:40.000Z,Harry Potter The Saga Trailer,Joris Faucon Grimaud
12,SWYDhfTbbsk,45878,267,1,43,2011-11-06T16:23:30.000Z,Harry Potter the Definitive Collection - Trailer,tzekoulis
13,mIcN6u9Nh2E,48239,620,7,196,2011-11-07T14:34:44.000Z,LittleBigPlanet 2 Harry Potter and the Deathly Hallows Trailer Recreation,pixelenemyTheatre
14,h_ol-apvAxo,29552,187,6,1,2011-11-08T13:25:33.000Z,HARRY POTTER A RELIKVIE SMRTI - ČÁST 2  [CZ] - OFFICIAL TRAILER HQ,Vertical Entertainment CZ - Milujeme filmy
15,A_g9Y7myHhQ,6044,10,1,0,2011-11-11T15:49:58.000Z,LEGO Harry Potter: Die Jahre 5-7 / Launch Trailer,Warner Bros. DE
16,nwj-lvuSaxA,51138,207,12,24,2011-11-11T22:21:49.000Z,LEGO Harry Potter: Years 5-7 Launch Trailer,GameSpot
17,B77N16Mdk88,174856,374,49,175,2011-11-12T00:17:59.000Z,LEGO Harry Potter: Years 5-7 - Launch Trailer,IGN
18,onJQRCRORlM,27293,119,7,6,2011-11-20T21:31:27.000Z,Harry Potter and the Chamber of Secrets trailer (HD),DutchHPfan1992
19,lNXgvYOey5c,47793,301,15,46,2011-11-30T16:58:02.000Z,Harry Potter og De Vises Stein (Trailer) Norsk Dub (Harry i Fengsel),MCMIVC
20,I6yYIAygnLk,61034,485,28,63,2011-11-30T18:17:32.000Z,Harry Potter Trailer 1-7.2,Thwgirl93
21,bg6UDi4jqjM,274067,293,21,,2011-12-02T19:29:46.000Z,Harry Potter and the Goblet of Fire - Trailer,YouTube Movies
22,TipZCAg24og,571394,823,47,,2011-12-05T11:50:26.000Z,Harry Potter and the Philosopher&#39;s Stone - Trailer,YouTube Movies
23,SFbsVvB3xDQ,905628,230,28,,2011-12-07T13:25:20.000Z,Harry Potter and the Philosopher&#39;s Stone (Extended Version) - Trailer,YouTube Movies
24,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
25,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
26,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
27,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
28,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
29,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
30,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
31,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
32,x5Lt1zdlkeA,23883,941,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
33,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
34,DZf3r3PyCFw,7875,41,4,15,2012-05-25T15:51:44.000Z,HARRY POTTER FOR KINECT Announcement Trailer,CGRtrailers
35,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
36,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
37,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
38,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
39,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
40,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
41,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
42,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
43,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
44,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
45,Ryt8aBKe5yU,4541,9,0,1,2012-10-02T23:36:49.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 2,Brand X Music
46,gKhqilf32Sk,16214,71,1,3,2012-10-02T23:36:50.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 3,Brand X Music
47,a0Dl-UQYeRw,509517,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
48,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
49,0W3NMH0Srho,3949,10,0,4,2012-10-11T14:14:09.000Z,Harry Potter für Kinect - Launch Trailer,Warner Bros. DE
0,uCe_1ZfOdTE,11490,39,6,5,2011-11-04T23:40:31.000Z,Harry Potter and the Deathly Hallows Part 2 | Blu-ray Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment
1,5OtfZJvXOgI,17273,194,3,25,2011-11-06T11:53:40.000Z,Harry Potter The Saga Trailer,Joris Faucon Grimaud
2,SWYDhfTbbsk,45878,267,1,43,2011-11-06T16:23:30.000Z,Harry Potter the Definitive Collection - Trailer,tzekoulis
3,mIcN6u9Nh2E,48239,620,7,196,2011-11-07T14:34:44.000Z,LittleBigPlanet 2 Harry Potter and the Deathly Hallows Trailer Recreation,pixelenemyTheatre
4,h_ol-apvAxo,29552,187,6,1,2011-11-08T13:25:33.000Z,HARRY POTTER A RELIKVIE SMRTI - ČÁST 2  [CZ] - OFFICIAL TRAILER HQ,Vertical Entertainment CZ - Milujeme filmy
5,nwj-lvuSaxA,51138,207,12,24,2011-11-11T22:21:49.000Z,LEGO Harry Potter: Years 5-7 Launch Trailer,GameSpot
6,B77N16Mdk88,174856,374,49,175,2011-11-12T00:17:59.000Z,LEGO Harry Potter: Years 5-7 - Launch Trailer,IGN
7,onJQRCRORlM,27293,119,7,6,2011-11-20T21:31:27.000Z,Harry Potter and the Chamber of Secrets trailer (HD),DutchHPfan1992
8,slG-OFPT0LU,228,1,0,0,2011-11-21T21:51:28.000Z,Harry Potter Deathly Hallows Part 2 - Trailer,q100atlanta
9,lNXgvYOey5c,47793,301,15,46,2011-11-30T16:58:02.000Z,Harry Potter og De Vises Stein (Trailer) Norsk Dub (Harry i Fengsel),MCMIVC
10,I6yYIAygnLk,61034,485,28,63,2011-11-30T18:17:32.000Z,Harry Potter Trailer 1-7.2,Thwgirl93
11,bg6UDi4jqjM,274067,293,21,,2011-12-02T19:29:46.000Z,Harry Potter and the Goblet of Fire - Trailer,YouTube Movies
12,TipZCAg24og,571394,823,47,,2011-12-05T11:50:26.000Z,Harry Potter and the Philosopher&#39;s Stone - Trailer,YouTube Movies
13,SFbsVvB3xDQ,905628,230,28,,2011-12-07T13:25:20.000Z,Harry Potter and the Philosopher&#39;s Stone (Extended Version) - Trailer,YouTube Movies
14,mHknM8STUIw,19684,153,10,3,2012-01-12T11:21:59.000Z,Harry Potter 3D und die Heiligtümer des Todes (Teil 2) - Trailer deutsch HD - Kinotrailer 2011,trailerpara
15,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
16,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
17,6x3lglpjG54,253353,5072,113,259,2012-03-29T19:29:15.000Z,Harry Potter and the Deathly Hallows part 2 trailer at Trafalgar Square,theoutolintunen
18,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
19,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
20,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
21,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
22,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
23,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
24,x5Lt1zdlkeA,23883,941,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
25,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
26,DZf3r3PyCFw,7875,41,4,15,2012-05-25T15:51:44.000Z,HARRY POTTER FOR KINECT Announcement Trailer,CGRtrailers
27,oqVGD0Xz0Rc,8581,40,5,12,2012-05-25T17:30:16.000Z,Harry Potter for Kinect : Gameplay Trailer,GameNews
28,ddpTSCcA81U,2831991,2656,223,1422,2012-05-31T10:20:48.000Z,Harry Potter and The Deathly Hallows Official Trailer,DrippingInsanity
29,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
30,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
31,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
32,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
33,d5k5pVjcRYM,1096,7,1,1,2012-07-16T14:24:05.000Z,PS3 - Lego Harry Potter (Trailer VF),PlayStation3
34,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
35,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
36,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
37,wb9bFUm_yOw,23628,91,4,0,2012-08-21T18:22:44.000Z,Harry Potter a Ohnivý pohár (Trailer),Bengoro Beng
38,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
39,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
40,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
41,Ryt8aBKe5yU,4541,9,0,1,2012-10-02T23:36:49.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 2,Brand X Music
42,gKhqilf32Sk,16214,71,1,3,2012-10-02T23:36:50.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 3,Brand X Music
43,a0Dl-UQYeRw,509517,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
44,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
45,0W3NMH0Srho,3949,10,0,4,2012-10-11T14:14:09.000Z,Harry Potter für Kinect - Launch Trailer,Warner Bros. DE
46,Mr3c_truVMw,3687,31,17,7,2012-10-14T21:55:46.000Z,Harry Potter für Kinect | Offizieller Launch Trailer [DE] (2012) | HD,XboxViewTV
47,bZezS6XM1t4,17870,54,15,6,2012-11-02T02:27:34.000Z,Harry Potter and the Sorcerer&#39;s Stone Book Trailer,MorgansLife1999
48,7tM_TDN3ePk,395,4,0,0,2012-11-02T16:55:45.000Z,Harry Potter and the Deathly Hallows: Official Trailer # 1 [HD][Viki Trailers],VikiTrailers
49,qlzYrBC-6CE,3727333,24937,486,,2012-11-19T21:16:24.000Z,Making of &quot;Deathly Hallows -  Part 2&quot;: Neville&#39;s Stand,allpotter323
0,mHknM8STUIw,19684,153,10,3,2012-01-12T11:21:59.000Z,Harry Potter 3D und die Heiligtümer des Todes (Teil 2) - Trailer deutsch HD - Kinotrailer 2011,trailerpara
1,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
2,PV6w2VUxDQU,974,3,0,1,2012-02-27T07:28:46.000Z,Harry Potter and the Sorcerer&#39;s Stone | Trailer [HD],discover7films
3,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
4,6x3lglpjG54,253353,5072,113,259,2012-03-29T19:29:15.000Z,Harry Potter and the Deathly Hallows part 2 trailer at Trafalgar Square,theoutolintunen
5,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
6,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
7,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
8,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
9,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
10,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
11,x5Lt1zdlkeA,23883,941,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
12,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
13,H6mnl22Aq4c,1989944,39337,1958,3430,2012-05-20T19:14:39.000Z,Deleted Scenes From Harry Potter (Parody),PistolShrimps
14,DZf3r3PyCFw,7875,41,4,15,2012-05-25T15:51:44.000Z,HARRY POTTER FOR KINECT Announcement Trailer,CGRtrailers
15,ddpTSCcA81U,2831991,2656,223,1422,2012-05-31T10:20:48.000Z,Harry Potter and The Deathly Hallows Official Trailer,DrippingInsanity
16,sWIpT-ynqXk,182655,1132,95,30,2012-06-02T18:00:43.000Z,Seamus Finnigan - Alle Szenen Teil 3 (Gefangene von Askaban) German/Deutsch,Yami Hinotori
17,sHSRulQXYJA,19563,,,14,2012-06-07T03:35:44.000Z,Harry Potter 9 Movie Trailer,RedVampire120652
18,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
19,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
20,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
21,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
22,XCDniLYECxM,3146,9,7,5,2012-07-25T19:18:31.000Z,Harry Potter Online RPG GAME - trailer 2 official,Tomáš Kabourek
23,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
24,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
25,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
26,IyRifmwn-RM,17436,26,4,5,2012-08-11T12:00:35.000Z,Harry Potter and the Chamber of Secrets - Teaser Trailer (2002) | HD 1080p,KiNoLoGoIntroRelease
27,hE9-JiOmvfg,57,0,0,0,2012-08-15T09:51:33.000Z,Harry Potter And The Half Blood Prince - Official Trailer - HD,oldandnewtrailers
28,_hp_xsUg9ws,15181748,127202,5055,18568,2012-08-17T07:08:34.000Z,Honest Trailers - The Hunger Games,Screen Junkies
29,wb9bFUm_yOw,23628,91,4,0,2012-08-21T18:22:44.000Z,Harry Potter a Ohnivý pohár (Trailer),Bengoro Beng
30,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
31,yCya17hogmA,82185,3192,27,305,2012-08-26T16:01:00.000Z,Doctor Who: Harry Potter Crossover Trailer,Maxim Tsukanov
32,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
33,XO9rqIgzDL0,222351,1153,23,42,2012-09-04T12:12:53.000Z,Harry Potter et la Coupe de Feu - Bande Annonce Officielle (VF) - Daniel Radcliffe / Emma Watson,Warner Bros. France
34,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
35,O6cddFuTPBA,3270083,7419,323,765,2012-09-14T04:01:15.000Z,Harry Potter &amp; The Sorcerer&#39;s Stone (2001) Official Opening Scene in 3D [HD] - [DVD QUALITY] !!!!!!,luipotteropenings
36,AmiyyVyxU3M,3824,28,1,7,2012-09-22T23:53:27.000Z,Harry Potter and The Prisoner of Azkaban - Official Trailer,LeagueOfLeqends
37,Ryt8aBKe5yU,4541,9,0,1,2012-10-02T23:36:49.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 2,Brand X Music
38,gKhqilf32Sk,16214,71,1,3,2012-10-02T23:36:50.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 3,Brand X Music
39,a0Dl-UQYeRw,509517,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
40,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
41,0W3NMH0Srho,3949,10,0,4,2012-10-11T14:14:09.000Z,Harry Potter für Kinect - Launch Trailer,Warner Bros. DE
42,Mr3c_truVMw,3687,31,17,7,2012-10-14T21:55:46.000Z,Harry Potter für Kinect | Offizieller Launch Trailer [DE] (2012) | HD,XboxViewTV
43,bZezS6XM1t4,17870,54,15,6,2012-11-02T02:27:34.000Z,Harry Potter and the Sorcerer&#39;s Stone Book Trailer,MorgansLife1999
44,7tM_TDN3ePk,395,4,0,0,2012-11-02T16:55:45.000Z,Harry Potter and the Deathly Hallows: Official Trailer # 1 [HD][Viki Trailers],VikiTrailers
45,qlzYrBC-6CE,3727333,24937,486,,2012-11-19T21:16:24.000Z,Making of &quot;Deathly Hallows -  Part 2&quot;: Neville&#39;s Stand,allpotter323
46,AOIi9SjJvgU,14521128,124896,4781,19826,2012-12-11T15:20:37.000Z,Honest Trailers - The Lord of the Rings,Screen Junkies
47,B8QMNM8uE2A,3861,9,2,0,2012-12-23T20:23:02.000Z,&quot;Harry Potter and the Chamber of Secrets&quot; Trailer,NetflixOficial
48,tQbCLIDm4Hk,21906,432,11,45,2013-01-06T14:49:25.000Z,Harry Potter || Series Trailer [Tribute] (Fan Made),TheRedSoxFan18
49,YVk0aWlF9Ec,57240,332,11,24,2013-01-09T16:10:09.000Z,Harry Potter and the Goblet of Fire - Trailer (HD),DutchHPfan1992
0,PV6w2VUxDQU,974,3,0,1,2012-02-27T07:28:46.000Z,Harry Potter and the Sorcerer&#39;s Stone | Trailer [HD],discover7films
1,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
2,6x3lglpjG54,253353,5072,113,259,2012-03-29T19:29:15.000Z,Harry Potter and the Deathly Hallows part 2 trailer at Trafalgar Square,theoutolintunen
3,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
4,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
5,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
6,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
7,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
8,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
9,x5Lt1zdlkeA,23883,941,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
